,Symbol 1,Symbol 2,Count
0,IOST,SFP,258
0,CAKE,NEO,258
0,BONE,DGB,258
0,CFX,HBAR,258
0,RPL,XEM,258
0,DOGE,PLA,258
0,AXS,SFP,258
0,BAL,QNT,258
0,BTT,GMT,258
0,LTC,NEAR,258
0,FET,GT,258
0,LUNC,OSMO,258
0,UMA,ZEC,258
0,CRV,LUNC,258
0,CFX,SC,258
0,ANKR,OKB,258
0,KCS,UMA,258
0,LTC,OP,258
0,UMA,XLM,258
0,OCEAN,SOL,258
0,RNDR,ZRX,258
0,UNI,WOO,258
0,BNB,NEXO,258
0,BSV,CRV,258
0,RPL,SUSHI,258
0,BTT,FLOW,258
0,LTC,LUNA,258
0,FET,GLMR,258
0,IOTX,QNT,258
0,CRO,SNX,258
0,BICO,XEC,258
0,INJ,RVN,258
0,BORA,LINK,258
0,AMP,STORJ,258
0,LRC,QNT,258
0,AUDIO,OCEAN,258
0,ACH,KNC,258
0,LUNC,SHIB,258
0,CHZ,PYR,258
0,HBAR,JASMY,258
0,STX,WOO,258
0,AXS,MAGIC,258
0,GRT,JST,258
0,GRT,QNT,258
0,SUSHI,WAXP,258
0,CRO,DGB,258
0,CRO,ENS,258
0,CVX,NEAR,258
0,LINK,SNT,258
0,GAL,GLMR,258
0,CELO,HIVE,258
0,STX,ZEN,258
0,FTM,FXS,258
0,FLOW,NEXO,258
0,CVX,OCEAN,258
0,T,TWT,258
0,AGIX,GALA,258
0,CELO,HBAR,258
0,SNX,UMA,258
0,BTC,CSPR,258
0,DOGE,FET,258
0,CAKE,RSR,258
0,SNT,XCH,258
0,PUNDIX,WAVES,258
0,AR,GMX,258
0,LRC,TRX,258
0,ELF,ICX,258
0,BAT,HIVE,258
0,AAVE,INJ,258
0,CKB,GAL,258
0,FIL,HIVE,258
0,IMX,KAVA,258
0,BAND,UNI,258
0,KNC,OP,258
0,AVAX,MKR,258
0,OP,STPT,258
0,CELO,KAVA,258
0,CELO,KNC,258
0,SFP,THETA,258
0,LINK,MAGIC,258
0,MATIC,TWT,258
0,CVX,OSMO,258
0,BAL,CELO,258
0,KSM,XLM,258
0,GMX,ONT,258
0,CRV,KAVA,258
0,CSPR,ZRX,258
0,HBAR,LPT,258
0,DYDX,EOS,258
0,RNDR,WAVES,258
0,OSMO,QNT,258
0,CKB,UMA,258
0,RNDR,TFUEL,258
0,DOGE,RNDR,258
0,DYDX,FET,258
0,LUNC,ONE,258
0,APT,FLOW,258
0,BAND,OP,258
0,BTT,LPT,258
0,PLA,XLM,258
0,FLUX,FXS,258
0,BSV,DOT,258
0,RSR,SNT,258
0,BCH,BICO,258
0,DCR,FTM,258
0,ACH,JASMY,258
0,GRT,HIVE,258
0,LRC,STPT,258
0,AAVE,PYR,258
0,LUNC,MINA,258
0,ETHW,XLM,258
0,ADA,STPT,258
0,ADA,TRX,258
0,LTC,WOO,258
0,DOT,TRX,258
0,ATOM,CAKE,258
0,AAVE,TFUEL,258
0,TRX,XEM,258
0,AMP,SC,258
0,JST,UNI,258
0,DGB,MAGIC,258
0,CRO,ZEC,258
0,BSV,KAVA,258
0,AMP,CELR,258
0,GLM,UMA,258
0,LUNC,MATIC,258
0,STPT,WBTC,258
0,GLMR,PYR,258
0,CKB,CVX,257
0,AGIX,KNC,257
0,CTSI,PUNDIX,257
0,CVX,RVN,257
0,MAGIC,RPL,257
0,AR,MKR,257
0,FET,KAVA,257
0,JST,KCS,257
0,CKB,XTZ,257
0,BCH,SNX,257
0,CTSI,RNDR,257
0,JASMY,NEO,257
0,CVX,PYR,257
0,ADA,CSPR,257
0,BCH,GT,257
0,DCR,ONE,257
0,AGIX,KDA,257
0,BICO,QTUM,257
0,1INCH,OKB,257
0,GLMR,LDO,257
0,AR,XNO,257
0,CELO,FET,257
0,SNT,ZEN,257
0,GMT,LSK,257
0,ICX,TRX,257
0,BORA,CELO,257
0,CTSI,ETHW,257
0,APE,HIVE,257
0,FLOW,RNDR,257
0,AR,GT,257
0,FIL,PYR,257
0,FIL,GLM,257
0,AAVE,LDO,257
0,FET,XEC,257
0,BORA,DASH,257
0,MAGIC,YFI,257
0,AR,DCR,257
0,MAGIC,WBTC,257
0,APE,MIOTA,257
0,GNO,NFT,257
0,CELO,LSK,257
0,APE,GMX,257
0,CSPR,ETH,257
0,AMP,CHZ,257
0,GMX,PLA,257
0,CELR,CKB,257
0,SSV,XEM,257
0,AR,LSK,257
0,CKB,T,257
0,FET,HBAR,257
0,FET,GNO,257
0,LUNC,QTUM,257
0,BORA,LDO,257
0,AMP,RSR,257
0,GLMR,SC,257
0,CAKE,LUNA,257
0,DCR,ETC,257
0,LUNC,NEO,257
0,FLOKI,IOST,257
0,GLMR,QNT,257
0,OSMO,RNDR,257
0,AMP,CRO,257
0,DCR,ILV,257
0,ONT,XNO,257
0,CTSI,DCR,257
0,BORA,KAVA,257
0,AXS,CVX,257
0,ICP,INJ,257
0,COMP,EGLD,257
0,KAVA,SNX,257
0,CRV,XNO,257
0,CKB,GMT,257
0,AVAX,QNT,257
0,PUNDIX,STX,257
0,AMP,QTUM,257
0,CELR,DYDX,257
0,HT,SXP,257
0,AMP,GLM,257
0,BICO,KCS,257
0,CELR,ETHW,257
0,QNT,RUNE,257
0,BICO,PYR,257
0,ADA,HNT,257
0,CVX,SNT,257
0,FET,IOTX,257
0,DASH,SFP,257
0,GMX,ICX,257
0,CSPR,XEC,257
0,ONT,SFP,257
0,IOTX,TOMO,257
0,GMT,RNDR,257
0,ETHW,T,257
0,ONT,PYR,257
0,INJ,ZIL,257
0,NEAR,NFT,257
0,ACH,SXP,257
0,DGB,KNC,257
0,GLM,OP,257
0,GLM,SKL,257
0,AUDIO,FET,257
0,SSV,SUSHI,257
0,FLOKI,SSV,257
0,AMP,AXS,257
0,FLOKI,RSR,257
0,GMX,TFUEL,257
0,CAKE,CVX,257
0,CRV,SFP,257
0,DGB,LUNA,257
0,AUDIO,XRP,257
0,LTC,XNO,257
0,COMP,KNC,257
0,BCH,PUNDIX,257
0,CVX,GT,257
0,RNDR,STORJ,257
0,GMX,SXP,257
0,DCR,KDA,257
0,FLOKI,RVN,257
0,USTC,YFI,257
0,AUDIO,XNO,257
0,CHZ,OP,257
0,RNDR,T,257
0,COMP,HIVE,257
0,SKL,XRP,257
0,DGB,QNT,257
0,KCS,LTC,257
0,ACH,PUNDIX,257
0,KCS,RPL,257
0,ICP,PYR,257
0,AUDIO,GLM,257
0,RNDR,UNI,257
0,CVX,DOGE,257
0,IOST,OCEAN,257
0,CVX,ETHW,257
0,DGB,GMX,257
0,AMP,FTM,257
0,AUDIO,RNDR,257
0,AMP,DGB,257
0,1INCH,GMX,257
0,CKB,STORJ,257
0,OP,XLM,257
0,STORJ,TOMO,257
0,CKB,CTSI,257
0,SSV,YFI,257
0,DASH,LSK,257
0,BCH,ETHW,257
0,CELR,TFUEL,257
0,GLMR,WAXP,257
0,BORA,ICP,257
0,JASMY,SNT,257
0,WOO,ZEC,257
0,QNT,XLM,257
0,AMP,DOGE,257
0,OP,SNX,257
0,AR,TFUEL,257
0,FIL,XCH,257
0,IOTX,SFP,257
0,ANKR,ELF,257
0,STG,TFUEL,257
0,IOST,OKB,257
0,CELR,KCS,257
0,DGB,WAXP,257
0,AGIX,XEM,257
0,CHZ,STPT,257
0,HBAR,QTUM,257
0,APE,JST,257
0,AGIX,GMT,257
0,FIL,TOMO,257
0,DASH,GLM,257
0,MAGIC,MASK,257
0,MAGIC,MANA,257
0,LUNC,ZRX,257
0,MC,UMA,257
0,APE,STORJ,257
0,BAT,DYDX,257
0,GMT,XRP,257
0,CAKE,TWT,257
0,BORA,OSMO,257
0,FXS,WBTC,257
0,AGIX,HBAR,257
0,ENS,STPT,257
0,ASTR,ZEN,257
0,ETC,SFP,257
0,KLAY,XLM,257
0,LPT,TOMO,257
0,NEO,OKB,257
0,EGLD,NEO,257
0,ETH,MKR,257
0,APT,FTM,257
0,GALA,OKB,257
0,CFX,KCS,257
0,PLA,UNI,257
0,GT,ZEN,257
0,ETHW,KLAY,257
0,APT,TFUEL,257
0,FXS,ICP,257
0,KSM,NEXO,257
0,1INCH,ACH,257
0,SFP,SUSHI,257
0,HNT,KDA,257
0,ALGO,TRX,257
0,EGLD,PYR,257
0,GT,IOTX,257
0,GAL,OSMO,257
0,ALGO,RPL,257
0,LPT,SNT,257
0,DYDX,HBAR,257
0,ETC,TOMO,257
0,LSK,MC,257
0,BTT,QTUM,257
0,EGLD,TFUEL,257
0,GALA,QNT,257
0,BAND,PYR,257
0,GALA,NEXO,257
0,GT,IMX,257
0,OSMO,XCH,257
0,AGIX,CTSI,257
0,OKB,XNO,257
0,ILV,SSV,257
0,CRO,WOO,257
0,CRO,MINA,257
0,BTG,SXP,257
0,ASTR,LUNA,257
0,OCEAN,RUNE,257
0,APT,IOST,257
0,INJ,SUSHI,257
0,BNB,BORA,257
0,KSM,OP,257
0,ASTR,SHIB,257
0,SFP,SHIB,257
0,ALGO,GMX,257
0,ASTR,SAND,257
0,1INCH,OCEAN,257
0,SFP,WOO,257
0,ASTR,GMT,257
0,ENS,KLAY,257
0,HNT,LUNA,257
0,FXS,LRC,257
0,KSM,QNT,257
0,DOGE,OP,257
0,APT,SNT,257
0,ASTR,ETH,257
0,BAL,DCR,257
0,HNT,ONE,257
0,FTM,RPL,257
0,DOGE,NEXO,257
0,AGIX,ANKR,257
0,BAND,CKB,257
0,ASTR,KDA,257
0,GLM,ICP,257
0,DOGE,IMX,257
0,AAVE,SC,257
0,CRV,MKR,257
0,NEAR,SFP,257
0,ATOM,STX,257
0,ASTR,KLAY,257
0,ENS,LUNC,257
0,SC,ZEC,257
0,BTG,ICX,257
0,BAND,TOMO,257
0,ASTR,ILV,257
0,BSV,CRO,257
0,ETHW,JST,257
0,DOGE,SC,257
0,INJ,T,257
0,DOGE,LUNC,257
0,NFT,YFI,257
0,DYDX,STORJ,257
0,SUSHI,XNO,257
0,GALA,HIVE,257
0,LDO,RVN,257
0,KNC,PYR,257
0,LPT,NFT,257
0,ALGO,OCEAN,257
0,BTT,SNX,257
0,ETC,MKR,257
0,HT,ICX,257
0,ETC,NFT,257
0,HIVE,SNX,257
0,CRO,ZEN,257
0,ASTR,BCH,257
0,ATOM,JASMY,257
0,ATOM,OP,257
0,KSM,MC,257
0,BTC,HT,257
0,FXS,MC,257
0,DOGE,XEC,257
0,EOS,OSMO,257
0,LDO,PYR,257
0,FXS,NEAR,257
0,COMP,RPL,257
0,GT,SC,257
0,TWT,UMA,257
0,ILV,QTUM,257
0,BSV,NEO,257
0,OP,PUNDIX,257
0,CELO,UMA,257
0,AGIX,ILV,257
0,KCS,T,257
0,DYDX,STG,257
0,SFP,ZIL,257
0,BTG,NEO,257
0,IMX,MKR,257
0,BTT,TFUEL,257
0,ATOM,GMX,257
0,BTT,UMA,257
0,PLA,ZEN,257
0,FXS,XEM,257
0,LINK,TWT,257
0,GT,STX,257
0,ACH,CKB,257
0,T,XRP,257
0,FXS,OCEAN,257
0,CRO,CVX,257
0,BNB,FET,257
0,ONE,SSV,257
0,AXS,QNT,257
0,APT,GLMR,257
0,ACH,EOS,257
0,NEO,STG,257
0,TOMO,XTZ,257
0,RVN,STX,257
0,BSV,ROSE,257
0,DYDX,LDO,257
0,HIVE,NEO,257
0,EGLD,GLM,257
0,FLUX,OP,257
0,DYDX,MINA,257
0,TOMO,XEM,257
0,DYDX,WAXP,257
0,BTT,ENS,257
0,LDO,SFP,257
0,BTT,COMP,257
0,DYDX,OSMO,257
0,EGLD,GAL,257
0,BTT,EOS,257
0,HOT,XCH,257
0,INJ,MANA,257
0,IMX,RSR,257
0,APT,GLM,257
0,KSM,LDO,257
0,NEXO,QTUM,257
0,OKB,ROSE,257
0,EOS,TWT,257
0,LDO,WAVES,257
0,EOS,UNI,257
0,ELF,WBTC,257
0,COMP,NEXO,257
0,FXS,T,257
0,IMX,PUNDIX,257
0,OKB,PYR,257
0,OCEAN,ZRX,257
0,RSR,WAXP,257
0,ILV,SNT,257
0,ATOM,LPT,257
0,FLUX,WAXP,257
0,EOS,INJ,256
0,CRO,XRP,256
0,DOT,TWT,256
0,ASTR,DYDX,256
0,BAND,CFX,256
0,GMX,MASK,256
0,ATOM,BORA,256
0,FLUX,GLM,256
0,NEXO,ZEN,256
0,AMP,LUNA,256
0,FLOKI,JST,256
0,CTSI,OCEAN,256
0,ANKR,NEXO,256
0,AMP,LRC,256
0,ASTR,DGB,256
0,ICP,QNT,256
0,LSK,RVN,256
0,GLMR,LSK,256
0,DOT,NEXO,256
0,AXS,LSK,256
0,DGB,ETHW,256
0,ASTR,NEO,256
0,CELR,OP,256
0,KAVA,XEM,256
0,CAKE,DGB,256
0,NFT,THETA,256
0,GALA,XRP,256
0,OCEAN,SHIB,256
0,FLOKI,ONT,256
0,CVX,KNC,256
0,TWT,WBTC,256
0,ALGO,XRP,256
0,GMX,WAXP,256
0,ACH,STX,256
0,BNB,STG,256
0,BNB,TRX,256
0,BTG,GMT,256
0,BTT,RPL,256
0,AMP,MC,256
0,MAGIC,WAVES,256
0,CAKE,QTUM,256
0,FXS,NEO,256
0,DASH,RPL,256
0,AGIX,IOST,256
0,CAKE,XNO,256
0,MAGIC,TFUEL,256
0,BAT,STG,256
0,KLAY,ZEN,256
0,ATOM,CHZ,256
0,INJ,ZEC,256
0,BNB,KLAY,256
0,MIOTA,RPL,256
0,BSV,SUSHI,256
0,EGLD,SOL,256
0,ILV,OCEAN,256
0,BICO,CELO,256
0,APE,CKB,256
0,CSPR,FTM,256
0,GMX,XEC,256
0,AAVE,BORA,256
0,BNB,CELO,256
0,BICO,UNI,256
0,ALGO,FET,256
0,BAL,TRX,256
0,CHZ,SFP,256
0,CHZ,DYDX,256
0,COMP,FLUX,256
0,KAVA,LTC,256
0,BSV,IOTX,256
0,MX,WBTC,256
0,OSMO,STORJ,256
0,RNDR,RSR,256
0,FLOKI,KLAY,256
0,CHZ,KCS,256
0,MIOTA,TRX,256
0,INJ,SNT,256
0,EOS,LSK,256
0,BSV,FIL,256
0,AVAX,FXS,256
0,ACH,XEC,256
0,CELR,SC,256
0,ASTR,CRO,256
0,JASMY,OCEAN,256
0,GALA,LSK,256
0,CRV,KLAY,256
0,KCS,PUNDIX,256
0,FLOKI,ICP,256
0,CVX,UNI,256
0,FLOW,GMX,256
0,EOS,MAGIC,256
0,ETH,LUNC,256
0,KCS,PLA,256
0,LDO,OSMO,256
0,DYDX,GT,256
0,CELO,UNI,256
0,IOST,NFT,256
0,ASTR,XLM,256
0,BCH,NEXO,256
0,ETH,MX,256
0,MKR,RUNE,256
0,ASTR,QTUM,256
0,APT,BNB,256
0,BAT,CFX,256
0,DASH,STPT,256
0,DYDX,ETHW,256
0,KLAY,LTC,256
0,MINA,TRX,256
0,GMX,SC,256
0,CFX,RPL,256
0,FLUX,PUNDIX,256
0,OSMO,XEC,256
0,LUNC,SOL,256
0,CAKE,PUNDIX,256
0,GRT,RPL,256
0,BTG,ICP,256
0,CVX,TWT,256
0,FLOKI,XEC,256
0,ETHW,GLMR,256
0,KDA,OKB,256
0,QTUM,XNO,256
0,IOST,SSV,256
0,JASMY,LTC,256
0,BTC,SFP,256
0,GRT,LUNC,256
0,GRT,LUNA,256
0,KAVA,QNT,256
0,FLOKI,GRT,256
0,KAVA,OSMO,256
0,ANT,WAVES,256
0,CVX,OP,256
0,CSPR,ETHW,256
0,ACH,GMT,256
0,ILV,QNT,256
0,CVX,LUNA,256
0,APT,CRV,256
0,OSMO,SC,256
0,KCS,XNO,256
0,KDA,NEXO,256
0,BTT,LDO,256
0,ETHW,INJ,256
0,RSR,SNX,256
0,1INCH,MAGIC,256
0,AMP,KNC,256
0,COMP,TOMO,256
0,BTG,GRT,256
0,LUNC,SKL,256
0,CVX,XEC,256
0,EOS,KSM,256
0,ILV,MASK,256
0,AGIX,LINK,256
0,LTC,OCEAN,256
0,PYR,SFP,256
0,FLUX,MAGIC,256
0,MANA,OKB,256
0,HBAR,KAVA,256
0,EGLD,SUSHI,256
0,ETH,HT,256
0,HIVE,ILV,256
0,GAL,XNO,256
0,AR,NEXO,256
0,BAND,ICP,256
0,AMP,GNO,256
0,OCEAN,WAXP,256
0,BICO,KAVA,256
0,GRT,TRX,256
0,TWT,XEM,256
0,STX,WAXP,256
0,OCEAN,WBTC,256
0,SXP,TFUEL,256
0,AAVE,FET,256
0,COMP,UMA,256
0,JASMY,OP,256
0,DYDX,RVN,256
0,DASH,JASMY,256
0,AGIX,NEO,256
0,KCS,WAVES,256
0,EGLD,KAVA,256
0,CRO,RNDR,256
0,NEO,SFP,256
0,INJ,QTUM,256
0,BAL,HIVE,256
0,EOS,SFP,256
0,AR,BTT,256
0,AMP,BAL,256
0,AUDIO,BSV,256
0,DYDX,UMA,256
0,BSV,DASH,256
0,ACH,EGLD,256
0,SOL,TRX,256
0,STORJ,TWT,256
0,GLM,KCS,256
0,BICO,IMX,256
0,ENJ,HNT,256
0,STX,XEC,256
0,GLM,PYR,256
0,AGIX,ROSE,256
0,BTG,XTZ,256
0,GLMR,XRP,256
0,FXS,SNX,256
0,MINA,OKB,256
0,APT,WAXP,256
0,HBAR,STX,256
0,LUNC,WBTC,256
0,FXS,PYR,256
0,JASMY,OSMO,256
0,ICP,LDO,256
0,BONE,FTM,256
0,BAND,STX,256
0,APE,SNX,256
0,BORA,WAVES,256
0,EOS,TFUEL,256
0,ELF,RUNE,256
0,DASH,HIVE,256
0,STPT,XEC,256
0,JASMY,SC,256
0,OCEAN,ZEN,256
0,SNT,XNO,256
0,CELO,STG,256
0,INJ,SNX,256
0,FET,LINK,256
0,APT,IMX,256
0,AGIX,BTC,256
0,APT,VET,256
0,AMP,RPL,256
0,DASH,GMX,256
0,INJ,MAGIC,256
0,APT,AUDIO,256
0,CELR,JST,256
0,COMP,LSK,256
0,EGLD,ICP,256
0,FET,PLA,256
0,APE,EOS,256
0,INJ,LINK,256
0,BCH,LUNC,256
0,ACH,DASH,256
0,MAGIC,PUNDIX,256
0,PUNDIX,XLM,256
0,RPL,VET,256
0,MKR,THETA,256
0,RPL,UNI,256
0,INJ,TFUEL,256
0,BORA,ENS,256
0,EGLD,KLAY,256
0,BICO,DASH,256
0,BORA,CRO,256
0,EGLD,UNI,256
0,CELR,LUNC,256
0,MKR,NEO,256
0,AR,TWT,256
0,HIVE,STX,256
0,SHIB,STPT,256
0,GAL,SNX,256
0,MANA,STPT,256
0,BTC,HNT,256
0,JST,LDO,256
0,BICO,CELR,256
0,TFUEL,XNO,256
0,GT,SSV,256
0,MATIC,TRX,256
0,CTSI,GMX,256
0,MAGIC,SNX,256
0,KLAY,XEM,256
0,BICO,FLOKI,256
0,AR,HIVE,256
0,BTC,DCR,256
0,CSPR,RUNE,256
0,CHZ,PUNDIX,256
0,BORA,ETHW,256
0,KLAY,UNI,256
0,QNT,WOO,256
0,BSV,VET,256
0,AXS,FXS,256
0,ALGO,MKR,256
0,EGLD,WOO,256
0,MKR,PYR,256
0,GMX,SUSHI,256
0,INJ,XNO,256
0,APT,SOL,256
0,GT,PUNDIX,256
0,AGIX,ATOM,256
0,HBAR,STPT,256
0,CKB,MAGIC,256
0,UNI,WAXP,256
0,BTG,SOL,256
0,TFUEL,XLM,256
0,IMX,KLAY,256
0,FXS,ZEC,256
0,JASMY,UNI,256
0,KNC,OCEAN,256
0,MASK,OCEAN,256
0,GMT,STPT,256
0,MASK,NEXO,256
0,AVAX,BORA,256
0,MATIC,NEXO,256
0,ALGO,MAGIC,256
0,QNT,ZEN,256
0,FLUX,XLM,256
0,BSV,CELR,256
0,KCS,TFUEL,256
0,HNT,ROSE,256
0,LINK,XNO,256
0,CRO,FET,256
0,WAVES,XLM,256
0,PUNDIX,UMA,256
0,FTM,SFP,256
0,LPT,OCEAN,256
0,GAL,GLM,256
0,OKB,STORJ,256
0,ANKR,NFT,255
0,ATOM,BSV,255
0,APT,ETHW,255
0,DOT,XCH,255
0,CHZ,LUNC,255
0,KDA,TOMO,255
0,BORA,OP,255
0,HIVE,KCS,255
0,BORA,MASK,255
0,ADA,FXS,255
0,DCR,FIL,255
0,BTT,XLM,255
0,ASTR,YFI,255
0,CKB,UNI,255
0,KAVA,XRP,255
0,APE,BAL,255
0,BICO,NEO,255
0,ATOM,BTT,255
0,LTC,SNX,255
0,GLMR,OCEAN,255
0,ICP,MKR,255
0,UNI,XRP,255
0,GMT,MAGIC,255
0,EGLD,UMA,255
0,KNC,MAGIC,255
0,AGIX,ETH,255
0,QNT,ZRX,255
0,GT,OP,255
0,EGLD,WAVES,255
0,CAKE,GMT,255
0,GLM,MASK,255
0,TOMO,ZIL,255
0,AUDIO,SFP,255
0,CRO,QNT,255
0,CSPR,MIOTA,255
0,CKB,WOO,255
0,JST,XLM,255
0,AMP,KSM,255
0,ETH,HNT,255
0,LUNA,MAGIC,255
0,BNB,TOMO,255
0,CKB,XEM,255
0,CAKE,GMX,255
0,BICO,PLA,255
0,AXS,OCEAN,255
0,DCR,WAXP,255
0,KAVA,KCS,255
0,STPT,SXP,255
0,BTT,ZEC,255
0,AXS,NEXO,255
0,APT,FXS,255
0,ETHW,GMX,255
0,IOTX,RNDR,255
0,ONE,SFP,255
0,FLUX,QNT,255
0,BSV,EOS,255
0,BORA,ZEN,255
0,APT,DOGE,255
0,ATOM,HBAR,255
0,TOMO,ZEN,255
0,BAND,PUNDIX,255
0,AMP,CKB,255
0,GLMR,NEXO,255
0,DCR,SOL,255
0,BAND,ENS,255
0,AMP,NEO,255
0,CSPR,ETC,255
0,ANT,VET,255
0,STPT,WAVES,255
0,APE,BCH,255
0,CAKE,JST,255
0,GALA,STG,255
0,DOT,LSK,255
0,LUNA,QTUM,255
0,DOT,TOMO,255
0,LSK,ONE,255
0,CSPR,FIL,255
0,PLA,STG,255
0,BAT,KCS,255
0,BAT,ETHW,255
0,KLAY,SSV,255
0,AAVE,STG,255
0,APT,KSM,255
0,BSV,QTUM,255
0,FET,OKB,255
0,GT,LUNA,255
0,OSMO,PYR,255
0,DASH,GT,255
0,AUDIO,TOMO,255
0,DGB,NEXO,255
0,ATOM,RPL,255
0,CHZ,GMX,255
0,ACH,DOGE,255
0,OSMO,XRP,255
0,BORA,GRT,255
0,CFX,TOMO,255
0,DASH,ETHW,255
0,KLAY,RSR,255
0,ADA,XCH,255
0,DGB,STPT,255
0,EGLD,LINK,255
0,DOGE,OCEAN,255
0,OSMO,UMA,255
0,FET,KNC,255
0,GAL,STG,255
0,AGIX,BICO,255
0,GAL,STX,255
0,NEO,TRX,255
0,BORA,FIL,255
0,DYDX,XEC,255
0,FLUX,TRX,255
0,AVAX,STPT,255
0,HT,ROSE,255
0,RNDR,YFI,255
0,KAVA,PLA,255
0,MKR,WBTC,255
0,ACH,SNX,255
0,APT,LINK,255
0,CRO,LUNC,255
0,OSMO,ZEC,255
0,ANT,YFI,255
0,SAND,SFP,255
0,ALGO,LUNA,255
0,CRV,PUNDIX,255
0,MASK,PYR,255
0,LPT,PUNDIX,255
0,AGIX,BAND,255
0,CRO,HT,255
0,THETA,TRX,255
0,AVAX,TRX,255
0,FET,WOO,255
0,GMT,KCS,255
0,EGLD,RUNE,255
0,PLA,SUSHI,255
0,ACH,NEO,255
0,MKR,SC,255
0,BORA,YFI,255
0,AGIX,XTZ,255
0,MASK,TOMO,255
0,MAGIC,UNI,255
0,GLM,OKB,255
0,BICO,FXS,255
0,ATOM,XEC,255
0,CELO,DYDX,255
0,1INCH,TWT,255
0,UNI,XNO,255
0,1INCH,LDO,255
0,DOGE,HT,255
0,HIVE,RVN,255
0,BSV,WAVES,255
0,APE,OP,255
0,RPL,RSR,255
0,AGIX,ICP,255
0,MKR,ONT,255
0,BSV,CAKE,255
0,ETHW,OP,255
0,SNX,STX,255
0,ASTR,XEM,255
0,TWT,ZRX,255
0,MOB,OSMO,255
0,APT,SFP,255
0,FLOKI,ICX,255
0,FXS,MIOTA,255
0,JASMY,PYR,255
0,BTG,CAKE,255
0,APE,LDO,255
0,BAL,INJ,255
0,SFP,UNI,255
0,MIOTA,XRP,255
0,CVX,FET,255
0,GMX,MAGIC,255
0,GMX,XLM,255
0,KNC,XNO,255
0,OCEAN,XLM,255
0,AMP,GAL,255
0,NFT,STORJ,255
0,AR,GLM,255
0,OKB,PLA,255
0,SUSHI,XRP,255
0,HBAR,SSV,255
0,SFP,SKL,255
0,GMX,SNT,255
0,ANT,STORJ,255
0,FXS,KNC,255
0,MC,XLM,255
0,FXS,SHIB,255
0,BTG,GLMR,255
0,CKB,KDA,255
0,LDO,SXP,255
0,PYR,QNT,255
0,AAVE,KLAY,255
0,ASTR,OSMO,255
0,OCEAN,THETA,255
0,GMX,UMA,255
0,NEXO,ZEC,255
0,BCH,UMA,255
0,SUSHI,TFUEL,255
0,KSM,XEC,255
0,GAL,GMX,255
0,JASMY,PUNDIX,255
0,LINK,OKB,255
0,FIL,MKR,255
0,AGIX,MATIC,255
0,FTM,OKB,255
0,ETC,FXS,255
0,ICP,SSV,255
0,CVX,MKR,255
0,ASTR,LUNC,255
0,PYR,ZEN,255
0,CRO,DASH,255
0,INJ,LPT,255
0,AMP,UMA,255
0,AVAX,NEXO,255
0,FXS,MINA,255
0,FLOKI,PUNDIX,255
0,CKB,GNO,255
0,BCH,DYDX,255
0,CELR,PLA,255
0,KNC,USTC,255
0,EOS,NEXO,255
0,GMX,KCS,255
0,FXS,XTZ,255
0,CELR,SNX,255
0,FXS,ZEN,255
0,BCH,MKR,255
0,APT,XRP,255
0,BTG,PUNDIX,255
0,CKB,MC,255
0,APE,IMX,255
0,KNC,TOMO,255
0,CELR,PYR,255
0,APT,RSR,255
0,LINK,STG,255
0,AGIX,WBTC,255
0,FLOKI,GLM,255
0,BAND,SNX,255
0,BTG,COMP,255
0,BTC,MX,255
0,QNT,SXP,255
0,APT,PUNDIX,255
0,CRV,UMA,255
0,HBAR,MAGIC,255
0,LRC,SSV,255
0,AUDIO,LSK,255
0,GAL,HIVE,255
0,DASH,UMA,255
0,CRO,SUSHI,255
0,BICO,MAGIC,255
0,SKL,SSV,255
0,CAKE,CELO,255
0,ADA,MAGIC,255
0,DASH,TOMO,255
0,BORA,KDA,255
0,FLUX,GMX,255
0,XCH,XEC,255
0,ILV,MOB,255
0,RSR,WOO,255
0,CFX,RNDR,255
0,ALGO,STPT,255
0,BAT,UMA,255
0,DYDX,MC,255
0,FLUX,SC,255
0,DYDX,OKB,255
0,KSM,STG,255
0,GNO,TOMO,255
0,BAT,TOMO,255
0,FET,LPT,255
0,JST,MKR,255
0,ILV,UMA,255
0,LUNC,THETA,255
0,KLAY,MAGIC,255
0,HIVE,LINK,255
0,CFX,CKB,255
0,CSPR,MINA,255
0,STX,XLM,255
0,ICX,OKB,255
0,CFX,INJ,255
0,DASH,XRP,255
0,CAKE,CELR,255
0,LSK,SOL,255
0,ASTR,MIOTA,255
0,HIVE,XNO,255
0,QNT,ROSE,255
0,SNX,WOO,255
0,ENS,HIVE,255
0,AGIX,SUSHI,255
0,FIL,RNDR,255
0,BTG,ENJ,255
0,BAND,CRO,255
0,INJ,KAVA,255
0,BTC,TRX,255
0,GT,WAXP,255
0,CKB,JST,255
0,AMP,FLUX,255
0,APT,RVN,255
0,AGIX,SOL,255
0,LUNC,SNT,255
0,XLM,ZEN,255
0,SOL,XCH,255
0,BAL,HNT,255
0,SC,UMA,255
0,OCEAN,RVN,255
0,HT,ZRX,255
0,ACH,CHZ,255
0,OP,RNDR,255
0,MAGIC,MIOTA,255
0,CELO,SNX,255
0,BCH,TOMO,255
0,ENJ,OKB,255
0,AXS,STPT,255
0,PLA,WOO,255
0,BCH,LSK,255
0,CTSI,GLM,255
0,BAL,CKB,255
0,SFP,WBTC,255
0,AXS,STG,255
